,date,breadth,stocks_above_ma,valid_stocks
664,2023-08-10,38.33671399594321,189,493
665,2023-08-11,37.72819472616633,186,493
666,2023-08-14,38.5395537525355,190,493
667,2023-08-15,27.789046653144016,137,493
668,2023-08-16,21.095334685598377,104,493
669,2023-08-17,14.807302231237324,73,493
670,2023-08-18,16.024340770791078,79,493
671,2023-08-21,18.66125760649087,92,493
672,2023-08-22,16.43002028397566,81,493
673,2023-08-23,23.32657200811359,115,493
674,2023-08-24,14.60446247464503,72,493
675,2023-08-25,22.515212981744423,111,493
676,2023-08-28,33.062880324543606,163,493
677,2023-08-29,52.33265720081136,258,493
678,2023-08-30,58.82352941176471,290,493
679,2023-08-31,54.15821501014199,267,493
680,2023-09-01,61.05476673427992,301,493
681,2023-09-04,61.05476673427992,301,493
682,2023-09-05,44.827586206896555,221,493
683,2023-09-06,42.190669371196755,208,493
684,2023-09-07,41.98782961460446,207,493
685,2023-09-08,42.59634888438134,210,493
686,2023-09-11,47.46450304259635,234,493
687,2023-09-12,48.478701825557806,239,493
688,2023-09-13,45.84178498985801,226,493
689,2023-09-14,59.43204868154158,293,493
690,2023-09-15,49.290060851926974,243,493
691,2023-09-18,47.870182555780936,236,493
692,2023-09-19,42.190669371196755,208,493
693,2023-09-20,38.33671399594321,189,493
694,2023-09-21,22.515212981744423,111,493
695,2023-09-22,20.08113590263692,99,493
696,2023-09-25,20.689655172413794,102,493
697,2023-09-26,11.156186612576064,55,493
698,2023-09-27,13.590263691683571,67,493
699,2023-09-28,20.689655172413794,102,493
700,2023-09-29,14.401622718052739,71,493
701,2023-10-02,10.953346855983773,54,493
702,2023-10-03,5.88235294117647,29,493
703,2023-10-04,11.156186612576064,55,493
704,2023-10-05,14.198782961460447,70,493
705,2023-10-06,24.137931034482758,119,493
706,2023-10-09,34.68559837728195,171,493
707,2023-10-10,43.6105476673428,215,493
708,2023-10-11,53.14401622718052,262,493
709,2023-10-12,40.77079107505071,201,493
710,2023-10-13,38.33671399594321,189,493
711,2023-10-16,54.563894523326574,269,493
712,2023-10-17,62.67748478701826,309,493
713,2023-10-18,43.20486815415821,213,493
714,2023-10-19,32.25152129817444,159,493
715,2023-10-20,21.095334685598377,104,493
716,2023-10-23,18.255578093306287,90,493
717,2023-10-24,27.586206896551722,136,493
718,2023-10-25,21.906693711967545,108,493
719,2023-10-26,22.718052738336713,112,493
720,2023-10-27,15.618661257606492,77,493
721,2023-10-30,23.935091277890468,118,493
722,2023-10-31,30.831643002028397,152,493
723,2023-11-01,37.24696356275304,184,494
724,2023-11-02,61.53846153846154,304,494
725,2023-11-03,74.2914979757085,367,494
726,2023-11-06,69.02834008097166,341,494
727,2023-11-07,68.21862348178138,337,494
728,2023-11-08,65.9919028340081,326,494
729,2023-11-09,59.716599190283404,295,494
730,2023-11-10,69.02834008097166,341,494
731,2023-11-13,66.59919028340082,329,494
732,2023-11-14,85.4251012145749,422,494
733,2023-11-15,88.05668016194332,435,494
734,2023-11-16,85.02024291497976,420,494
735,2023-11-17,87.24696356275304,431,494
736,2023-11-20,88.46153846153845,437,494
737,2023-11-21,86.03238866396761,425,494
738,2023-11-22,90.2834008097166,446,494
739,2023-11-23,90.2834008097166,446,494
740,2023-11-24,92.3076923076923,456,494
741,2023-11-27,89.27125506072875,441,494
742,2023-11-28,86.43724696356276,427,494
743,2023-11-29,81.9838056680162,405,494
744,2023-11-30,85.02024291497976,420,494
745,2023-12-01,88.8663967611336,439,494
746,2023-12-04,86.03238866396761,425,494
747,2023-12-05,80.16194331983806,396,494
748,2023-12-06,77.53036437246963,383,494
749,2023-12-07,79.55465587044534,393,494
750,2023-12-08,79.1497975708502,391,494
751,2023-12-11,84.21052631578947,416,494
752,2023-12-12,83.60323886639675,413,494
753,2023-12-13,89.67611336032388,443,494
754,2023-12-14,87.4493927125506,432,494
755,2023-12-15,82.38866396761134,407,494
756,2023-12-18,85.62753036437248,423,494
757,2023-12-19,88.46153846153845,437,494
758,2023-12-20,74.69635627530364,369,494
759,2023-12-21,81.37651821862349,402,494
760,2023-12-22,82.18623481781377,406,494
761,2023-12-25,82.18623481781377,406,494
762,2023-12-26,84.0080971659919,415,494
763,2023-12-27,82.99595141700405,410,494
764,2023-12-28,85.4251012145749,422,494
765,2023-12-29,84.81781376518218,419,494
766,2024-01-01,84.81781376518218,419,494
767,2024-01-02,83.19838056680162,411,494
768,2024-01-03,59.716599190283404,295,494
769,2024-01-04,56.2753036437247,278,494
770,2024-01-05,56.07287449392713,277,494
771,2024-01-08,69.4331983805668,343,494
772,2024-01-09,59.311740890688256,293,494
773,2024-01-10,59.311740890688256,293,494
774,2024-01-11,49.59514170040486,245,494
775,2024-01-12,48.178137651821864,238,494
776,2024-01-15,48.178137651821864,238,494
777,2024-01-16,41.29554655870445,204,494
778,2024-01-17,31.376518218623485,155,494
779,2024-01-18,41.093117408906885,203,494
780,2024-01-19,47.77327935222672,236,494
781,2024-01-22,56.477732793522264,279,494
782,2024-01-23,53.441295546558706,264,494
783,2024-01-24,47.57085020242915,235,494
784,2024-01-25,61.1336032388664,302,494
785,2024-01-26,58.906882591093115,291,494
786,2024-01-29,66.80161943319838,330,494
787,2024-01-30,65.38461538461539,323,494
788,2024-01-31,52.42914979757085,259,494
789,2024-02-01,65.38461538461539,323,494
790,2024-02-02,58.2995951417004,288,494
791,2024-02-05,49.392712550607285,244,494
792,2024-02-06,57.48987854251012,284,494
793,2024-02-07,58.70445344129555,290,494
794,2024-02-08,59.311740890688256,293,494
795,2024-02-09,58.2995951417004,288,494
796,2024-02-12,65.9919028340081,326,494
797,2024-02-13,48.582995951417004,240,494
798,2024-02-14,53.036437246963565,262,494
799,2024-02-15,66.59919028340082,329,494
800,2024-02-16,61.74089068825911,305,494
801,2024-02-19,61.74089068825911,305,494
802,2024-02-20,60.12145748987854,297,494
803,2024-02-21,63.76518218623482,315,494
804,2024-02-22,71.86234817813765,355,494
805,2024-02-23,73.88663967611336,365,494
806,2024-02-26,67.00404858299595,331,494
807,2024-02-27,71.65991902834008,354,494
808,2024-02-28,70.64777327935222,349,494
809,2024-02-29,75.10121457489879,371,494
810,2024-03-01,74.69635627530364,369,494
811,2024-03-04,78.13765182186235,386,494
812,2024-03-05,70.64777327935222,349,494
813,2024-03-06,76.51821862348179,378,494
814,2024-03-07,79.1497975708502,391,494
815,2024-03-08,78.34008097165992,387,494
816,2024-03-11,79.75708502024291,394,494
817,2024-03-12,83.19838056680162,411,494
818,2024-03-13,80.16194331983806,396,494
819,2024-03-14,66.59919028340082,329,494
820,2024-03-15,61.1336032388664,302,494
821,2024-03-18,63.96761133603239,316,494
822,2024-03-19,70.64777327935222,349,494
823,2024-03-20,78.34008097165992,387,494
824,2024-03-21,81.78137651821862,404,494
825,2024-03-22,71.86234817813765,355,494
826,2024-03-25,67.61133603238866,334,494
827,2024-03-26,64.97975708502024,321,494
828,2024-03-27,81.37651821862349,402,494
829,2024-03-28,83.40080971659918,412,494
830,2024-03-29,83.40080971659918,412,494
831,2024-04-01,72.67206477732793,359,494
832,2024-04-02,58.70445344129555,290,494
833,2024-04-03,58.097165991902834,287,494
834,2024-04-04,43.7246963562753,216,494
835,2024-04-05,52.0242914979757,257,494
836,2024-04-08,54.453441295546554,269,494
837,2024-04-09,60.12145748987854,297,494
838,2024-04-10,34.61538461538461,171,494
839,2024-04-11,34.61538461538461,171,494
840,2024-04-12,15.991902834008098,79,494
841,2024-04-15,9.7165991902834,48,494
842,2024-04-16,9.919028340080972,49,494
843,2024-04-17,7.6923076923076925,38,494
844,2024-04-18,10.728744939271255,53,494
845,2024-04-19,20.242914979757085,100,494
846,2024-04-22,28.74493927125506,142,494
847,2024-04-23,36.23481781376518,179,494
848,2024-04-24,37.044534412955464,183,494
849,2024-04-25,38.25910931174089,189,494
850,2024-04-26,41.093117408906885,203,494
851,2024-04-29,49.193548387096776,244,496
852,2024-04-30,39.11290322580645,194,496
853,2024-05-01,37.903225806451616,188,496
854,2024-05-02,44.153225806451616,219,496
855,2024-05-03,54.03225806451613,268,496
856,2024-05-06,62.096774193548384,308,496
857,2024-05-07,65.12096774193549,323,496
858,2024-05-08,66.12903225806451,328,496
859,2024-05-09,72.78225806451613,361,496
860,2024-05-10,76.61290322580645,380,496
861,2024-05-13,74.59677419354838,370,496
862,2024-05-14,76.20967741935483,378,496
863,2024-05-15,77.21774193548387,383,496
864,2024-05-16,76.61290322580645,380,496
865,2024-05-17,75.80645161290323,376,496
866,2024-05-20,73.18548387096774,363,496
867,2024-05-21,71.16935483870968,353,496
868,2024-05-22,64.51612903225806,320,496
869,2024-05-23,46.774193548387096,232,496
870,2024-05-24,47.58064516129033,236,496
871,2024-05-27,47.58064516129033,236,496
872,2024-05-28,37.29838709677419,185,496
873,2024-05-29,26.61290322580645,132,496
874,2024-05-30,32.056451612903224,159,496
875,2024-05-31,49.193548387096776,244,496
876,2024-06-03,40.725806451612904,202,496
877,2024-06-04,40.32258064516129,200,496
878,2024-06-05,42.13709677419355,209,496
879,2024-06-06,41.12903225806452,204,496
880,2024-06-07,38.50806451612903,191,496
881,2024-06-10,39.91935483870967,198,496
882,2024-06-11,34.274193548387096,170,496
883,2024-06-12,41.53225806451613,206,496
884,2024-06-13,38.91129032258064,193,496
885,2024-06-14,35.08064516129033,174,496
886,2024-06-17,40.725806451612904,202,496
887,2024-06-18,47.58064516129033,236,496
888,2024-06-19,47.58064516129033,236,496
889,2024-06-20,52.21774193548387,259,496
890,2024-06-21,55.443548387096776,275,496
891,2024-06-24,68.54838709677419,340,496
892,2024-06-25,53.42741935483871,265,496
893,2024-06-26,48.58870967741936,241,496
894,2024-06-27,50.806451612903224,252,496
895,2024-06-28,53.42741935483871,265,496
896,2024-07-01,42.13709677419355,209,496
897,2024-07-02,47.58064516129033,236,496
898,2024-07-03,48.38709677419355,240,496
899,2024-07-04,48.38709677419355,240,496
900,2024-07-05,45.16129032258064,224,496
901,2024-07-08,48.58870967741936,241,496
902,2024-07-09,46.57258064516129,231,496
903,2024-07-10,58.66935483870967,291,496
904,2024-07-11,76.20967741935483,378,496
905,2024-07-12,81.25,403,496
906,2024-07-15,78.2258064516129,388,496
907,2024-07-16,84.67741935483872,420,496
908,2024-07-17,79.83870967741935,396,496
909,2024-07-18,74.79838709677419,371,496
910,2024-07-19,68.95161290322581,342,496
911,2024-07-22,75.40322580645162,374,496
912,2024-07-23,69.95967741935483,347,496
913,2024-07-24,58.266129032258064,289,496
914,2024-07-25,60.08064516129033,298,496
915,2024-07-26,67.13709677419355,333,496
916,2024-07-29,66.93548387096774,332,496
917,2024-07-30,66.12903225806451,328,496
918,2024-07-31,67.74193548387096,336,496
919,2024-08-01,58.06451612903226,288,496
920,2024-08-02,49.193548387096776,244,496
921,2024-08-05,32.19315895372233,160,497
922,2024-08-06,40.44265593561368,201,497
923,2024-08-07,35.01006036217304,174,497
924,2024-08-08,46.27766599597585,230,497
925,2024-08-09,47.283702213279675,235,497
926,2024-08-12,42.25352112676056,210,497
927,2024-08-13,49.29577464788733,245,497
928,2024-08-14,52.91750503018109,263,497
929,2024-08-15,69.01408450704226,343,497
930,2024-08-16,75.25150905432596,374,497
931,2024-08-19,83.70221327967808,416,497
932,2024-08-20,78.06841046277665,388,497
933,2024-08-21,85.11066398390342,423,497
934,2024-08-22,79.47686116700201,395,497
935,2024-08-23,90.14084507042254,448,497
936,2024-08-26,90.3420523138833,449,497
937,2024-08-27,88.32997987927565,439,497
938,2024-08-28,85.91549295774648,427,497
939,2024-08-29,87.5251509054326,435,497
940,2024-08-30,91.95171026156942,457,497
941,2024-09-02,91.95171026156942,457,497
942,2024-09-03,76.65995975855131,381,497
943,2024-09-04,73.23943661971832,364,497
944,2024-09-05,63.78269617706237,317,497
945,2024-09-06,47.08249496981891,234,497
946,2024-09-09,56.53923541247485,281,497
947,2024-09-10,54.929577464788736,273,497
948,2024-09-11,52.91750503018109,263,497
949,2024-09-12,57.3440643863179,285,497
950,2024-09-13,66.19718309859155,329,497
951,2024-09-16,71.6297786720322,356,497
952,2024-09-17,70.02012072434609,348,497
953,2024-09-18,68.61167002012073,341,497
954,2024-09-19,77.66599597585513,386,497
955,2024-09-20,70.82494969818913,352,497
956,2024-09-23,76.86116700201208,382,497
957,2024-09-24,75.65392354124748,376,497
958,2024-09-25,66.59959758551308,331,497
959,2024-09-26,69.21529175050301,344,497
960,2024-09-27,73.03822937625755,363,497
961,2024-09-30,76.86116700201208,382,497
962,2024-10-01,70.82494969818913,352,497
963,2024-10-02,65.79476861167002,327,497
964,2024-10-03,56.74044265593562,282,497
965,2024-10-04,64.1851106639839,319,497
966,2024-10-07,49.094567404426556,244,497
967,2024-10-08,52.91750503018109,263,497
968,2024-10-09,59.356136820925556,295,497
969,2024-10-10,51.91146881287726,258,497
970,2024-10-11,62.17303822937625,309,497
971,2024-10-14,71.22736418511066,354,497
972,2024-10-15,68.81287726358148,342,497
973,2024-10-16,73.03822937625755,363,497
974,2024-10-17,68.2092555331992,339,497
975,2024-10-18,72.43460764587525,360,497
976,2024-10-21,61.16700201207244,304,497
977,2024-10-22,55.020080321285135,274,498
978,2024-10-23,50.20080321285141,250,498
979,2024-10-24,48.19277108433735,240,498
980,2024-10-25,40.963855421686745,204,498
981,2024-10-28,48.59437751004016,242,498
982,2024-10-29,42.971887550200805,214,498
983,2024-10-30,42.369477911646584,211,498
984,2024-10-31,33.734939759036145,168,498
985,2024-11-01,35.54216867469879,177,498
986,2024-11-04,33.93574297188755,169,498
987,2024-11-05,46.787148594377506,233,498
988,2024-11-06,61.24497991967871,305,498
989,2024-11-07,61.044176706827315,304,498
990,2024-11-08,63.45381526104418,316,498
991,2024-11-11,64.2570281124498,320,498
992,2024-11-12,62.24899598393574,310,498
993,2024-11-13,62.24899598393574,310,498
994,2024-11-14,58.835341365461844,293,498
995,2024-11-15,54.81927710843374,273,498
996,2024-11-18,57.63052208835341,287,498
997,2024-11-19,55.020080321285135,274,498
998,2024-11-20,53.6144578313253,267,498
999,2024-11-21,53.6144578313253,267,498
