,date,breadth,stocks_above_ma,valid_stocks
137,2021-08-04,62.06896551724138,18,29
138,2021-08-05,75.86206896551724,22,29
139,2021-08-06,79.3103448275862,23,29
140,2021-08-09,72.41379310344827,21,29
141,2021-08-10,72.41379310344827,21,29
142,2021-08-11,79.3103448275862,23,29
143,2021-08-12,75.86206896551724,22,29
144,2021-08-13,86.20689655172413,25,29
145,2021-08-16,86.20689655172413,25,29
146,2021-08-17,75.86206896551724,22,29
147,2021-08-18,68.96551724137932,20,29
148,2021-08-19,62.06896551724138,18,29
149,2021-08-20,75.86206896551724,22,29
150,2021-08-23,82.75862068965517,24,29
151,2021-08-24,75.86206896551724,22,29
152,2021-08-25,75.86206896551724,22,29
153,2021-08-26,68.96551724137932,20,29
154,2021-08-27,82.75862068965517,24,29
155,2021-08-30,82.75862068965517,24,29
156,2021-08-31,75.86206896551724,22,29
157,2021-09-01,75.86206896551724,22,29
158,2021-09-02,75.86206896551724,22,29
159,2021-09-03,72.41379310344827,21,29
160,2021-09-06,72.41379310344827,21,29
161,2021-09-07,55.172413793103445,16,29
162,2021-09-08,62.06896551724138,18,29
163,2021-09-09,55.172413793103445,16,29
164,2021-09-10,41.37931034482759,12,29
165,2021-09-13,41.37931034482759,12,29
166,2021-09-14,27.586206896551722,8,29
167,2021-09-15,48.275862068965516,14,29
168,2021-09-16,44.827586206896555,13,29
169,2021-09-17,20.689655172413794,6,29
170,2021-09-20,3.4482758620689653,1,29
171,2021-09-21,6.896551724137931,2,29
172,2021-09-22,10.344827586206897,3,29
173,2021-09-23,17.24137931034483,5,29
174,2021-09-24,17.24137931034483,5,29
175,2021-09-27,13.793103448275861,4,29
176,2021-09-28,10.344827586206897,3,29
177,2021-09-29,10.344827586206897,3,29
178,2021-09-30,10.344827586206897,3,29
179,2021-10-01,13.793103448275861,4,29
180,2021-10-04,10.344827586206897,3,29
181,2021-10-05,10.344827586206897,3,29
182,2021-10-06,13.793103448275861,4,29
183,2021-10-07,31.03448275862069,9,29
184,2021-10-08,34.48275862068966,10,29
185,2021-10-11,24.137931034482758,7,29
186,2021-10-12,31.03448275862069,9,29
187,2021-10-13,41.37931034482759,12,29
188,2021-10-14,68.96551724137932,20,29
189,2021-10-15,75.86206896551724,22,29
190,2021-10-18,79.3103448275862,23,29
191,2021-10-19,82.75862068965517,24,29
192,2021-10-20,93.10344827586206,27,29
193,2021-10-21,89.65517241379311,26,29
194,2021-10-22,86.20689655172413,25,29
195,2021-10-25,79.3103448275862,23,29
196,2021-10-26,93.10344827586206,27,29
197,2021-10-27,75.86206896551724,22,29
198,2021-10-28,82.75862068965517,24,29
199,2021-10-29,79.3103448275862,23,29
200,2021-11-01,79.3103448275862,23,29
201,2021-11-02,79.3103448275862,23,29
202,2021-11-03,86.20689655172413,25,29
203,2021-11-04,79.3103448275862,23,29
204,2021-11-05,93.10344827586206,27,29
205,2021-11-08,79.3103448275862,23,29
206,2021-11-09,75.86206896551724,22,29
207,2021-11-10,82.75862068965517,24,29
208,2021-11-11,65.51724137931035,19,29
209,2021-11-12,72.41379310344827,21,29
210,2021-11-15,79.3103448275862,23,29
211,2021-11-16,75.86206896551724,22,29
212,2021-11-17,68.96551724137932,20,29
213,2021-11-18,48.275862068965516,14,29
214,2021-11-19,58.620689655172406,17,29
215,2021-11-22,48.275862068965516,14,29
216,2021-11-23,48.275862068965516,14,29
217,2021-11-24,41.37931034482759,12,29
218,2021-11-25,41.37931034482759,12,29
219,2021-11-26,20.689655172413794,6,29
220,2021-11-29,37.93103448275862,11,29
221,2021-11-30,10.344827586206897,3,29
222,2021-12-01,3.4482758620689653,1,29
223,2021-12-02,20.689655172413794,6,29
224,2021-12-03,24.137931034482758,7,29
225,2021-12-06,41.37931034482759,12,29
226,2021-12-07,58.620689655172406,17,29
227,2021-12-08,62.06896551724138,18,29
228,2021-12-09,55.172413793103445,16,29
229,2021-12-10,55.172413793103445,16,29
230,2021-12-13,48.275862068965516,14,29
231,2021-12-14,41.37931034482759,12,29
232,2021-12-15,58.620689655172406,17,29
233,2021-12-16,62.06896551724138,18,29
234,2021-12-17,48.275862068965516,14,29
235,2021-12-20,37.93103448275862,11,29
236,2021-12-21,55.172413793103445,16,29
237,2021-12-22,65.51724137931035,19,29
238,2021-12-23,79.3103448275862,23,29
239,2021-12-24,79.3103448275862,23,29
240,2021-12-27,86.20689655172413,25,29
241,2021-12-28,82.75862068965517,24,29
242,2021-12-29,82.75862068965517,24,29
243,2021-12-30,86.20689655172413,25,29
244,2021-12-31,79.3103448275862,23,29
245,2022-01-03,75.86206896551724,22,29
246,2022-01-04,75.86206896551724,22,29
247,2022-01-05,48.275862068965516,14,29
248,2022-01-06,41.37931034482759,12,29
249,2022-01-07,37.93103448275862,11,29
250,2022-01-10,34.48275862068966,10,29
251,2022-01-11,41.37931034482759,12,29
252,2022-01-12,44.827586206896555,13,29
253,2022-01-13,41.37931034482759,12,29
254,2022-01-14,37.93103448275862,11,29
255,2022-01-17,37.93103448275862,11,29
256,2022-01-18,27.586206896551722,8,29
257,2022-01-19,27.586206896551722,8,29
258,2022-01-20,17.24137931034483,5,29
259,2022-01-21,10.344827586206897,3,29
260,2022-01-24,10.344827586206897,3,29
261,2022-01-25,13.793103448275861,4,29
262,2022-01-26,13.793103448275861,4,29
263,2022-01-27,13.793103448275861,4,29
264,2022-01-28,17.24137931034483,5,29
265,2022-01-31,31.03448275862069,9,29
266,2022-02-01,34.48275862068966,10,29
267,2022-02-02,55.172413793103445,16,29
268,2022-02-03,44.827586206896555,13,29
269,2022-02-04,44.827586206896555,13,29
270,2022-02-07,44.827586206896555,13,29
271,2022-02-08,65.51724137931035,19,29
272,2022-02-09,79.3103448275862,23,29
273,2022-02-10,48.275862068965516,14,29
274,2022-02-11,34.48275862068966,10,29
275,2022-02-14,27.586206896551722,8,29
276,2022-02-15,44.827586206896555,13,29
277,2022-02-16,41.37931034482759,12,29
278,2022-02-17,27.586206896551722,8,29
279,2022-02-18,31.03448275862069,9,29
280,2022-02-21,31.03448275862069,9,29
281,2022-02-22,24.137931034482758,7,29
282,2022-02-23,17.24137931034483,5,29
283,2022-02-24,13.793103448275861,4,29
284,2022-02-25,37.93103448275862,11,29
285,2022-02-28,37.93103448275862,11,29
286,2022-03-01,10.344827586206897,3,29
287,2022-03-02,31.03448275862069,9,29
288,2022-03-03,34.48275862068966,10,29
289,2022-03-04,37.93103448275862,11,29
290,2022-03-07,31.03448275862069,9,29
291,2022-03-08,20.689655172413794,6,29
292,2022-03-09,27.586206896551722,8,29
293,2022-03-10,27.586206896551722,8,29
294,2022-03-11,27.586206896551722,8,29
295,2022-03-14,27.586206896551722,8,29
296,2022-03-15,37.93103448275862,11,29
297,2022-03-16,72.41379310344827,21,29
298,2022-03-17,82.75862068965517,24,29
299,2022-03-18,96.55172413793103,28,29
300,2022-03-21,96.55172413793103,28,29
301,2022-03-22,100.0,29,29
302,2022-03-23,72.41379310344827,21,29
303,2022-03-24,79.3103448275862,23,29
304,2022-03-25,82.75862068965517,24,29
305,2022-03-28,89.65517241379311,26,29
306,2022-03-29,100.0,29,29
307,2022-03-30,93.10344827586206,27,29
308,2022-03-31,82.75862068965517,24,29
309,2022-04-01,82.75862068965517,24,29
310,2022-04-04,93.10344827586206,27,29
311,2022-04-05,86.20689655172413,25,29
312,2022-04-06,68.96551724137932,20,29
313,2022-04-07,72.41379310344827,21,29
314,2022-04-08,65.51724137931035,19,29
315,2022-04-11,55.172413793103445,16,29
316,2022-04-12,41.37931034482759,12,29
317,2022-04-13,48.275862068965516,14,29
318,2022-04-14,44.827586206896555,13,29
319,2022-04-15,44.827586206896555,13,29
320,2022-04-18,37.93103448275862,11,29
321,2022-04-19,58.620689655172406,17,29
322,2022-04-20,65.51724137931035,19,29
323,2022-04-21,58.620689655172406,17,29
324,2022-04-22,17.24137931034483,5,29
325,2022-04-25,20.689655172413794,6,29
326,2022-04-26,6.896551724137931,2,29
327,2022-04-27,10.344827586206897,3,29
328,2022-04-28,13.793103448275861,4,29
329,2022-04-29,10.344827586206897,3,29
330,2022-05-02,6.896551724137931,2,29
331,2022-05-03,10.344827586206897,3,29
332,2022-05-04,34.48275862068966,10,29
333,2022-05-05,24.137931034482758,7,29
334,2022-05-06,24.137931034482758,7,29
335,2022-05-09,13.793103448275861,4,29
336,2022-05-10,10.344827586206897,3,29
337,2022-05-11,6.896551724137931,2,29
338,2022-05-12,10.344827586206897,3,29
339,2022-05-13,17.24137931034483,5,29
340,2022-05-16,17.24137931034483,5,29
341,2022-05-17,37.93103448275862,11,29
342,2022-05-18,20.689655172413794,6,29
343,2022-05-19,13.793103448275861,4,29
344,2022-05-20,27.586206896551722,8,29
345,2022-05-23,34.48275862068966,10,29
346,2022-05-24,37.93103448275862,11,29
347,2022-05-25,48.275862068965516,14,29
348,2022-05-26,62.06896551724138,18,29
349,2022-05-27,86.20689655172413,25,29
350,2022-05-30,86.20689655172413,25,29
351,2022-05-31,79.3103448275862,23,29
352,2022-06-01,79.3103448275862,23,29
353,2022-06-02,93.10344827586206,27,29
354,2022-06-03,82.75862068965517,24,29
355,2022-06-06,82.75862068965517,24,29
356,2022-06-07,93.10344827586206,27,29
357,2022-06-08,72.41379310344827,21,29
358,2022-06-09,44.827586206896555,13,29
359,2022-06-10,6.896551724137931,2,29
360,2022-06-13,0.0,0,29
361,2022-06-14,0.0,0,29
362,2022-06-15,0.0,0,29
363,2022-06-16,0.0,0,29
364,2022-06-17,0.0,0,29
365,2022-06-20,0.0,0,29
366,2022-06-21,6.896551724137931,2,29
367,2022-06-22,13.793103448275861,4,29
368,2022-06-23,13.793103448275861,4,29
369,2022-06-24,27.586206896551722,8,29
370,2022-06-27,24.137931034482758,7,29
371,2022-06-28,13.793103448275861,4,29
372,2022-06-29,10.344827586206897,3,29
373,2022-06-30,24.137931034482758,7,29
374,2022-07-01,34.48275862068966,10,29
375,2022-07-04,34.48275862068966,10,29
376,2022-07-05,44.827586206896555,13,29
377,2022-07-06,58.620689655172406,17,29
378,2022-07-07,65.51724137931035,19,29
379,2022-07-08,58.620689655172406,17,29
380,2022-07-11,62.06896551724138,18,29
381,2022-07-12,58.620689655172406,17,29
382,2022-07-13,37.93103448275862,11,29
383,2022-07-14,27.586206896551722,8,29
384,2022-07-15,51.724137931034484,15,29
385,2022-07-18,34.48275862068966,10,29
386,2022-07-19,68.96551724137932,20,29
387,2022-07-20,62.06896551724138,18,29
388,2022-07-21,68.96551724137932,20,29
389,2022-07-22,68.96551724137932,20,29
390,2022-07-25,79.3103448275862,23,29
391,2022-07-26,79.3103448275862,23,29
392,2022-07-27,93.10344827586206,27,29
393,2022-07-28,89.65517241379311,26,29
394,2022-07-29,93.10344827586206,27,29
395,2022-08-01,89.65517241379311,26,29
396,2022-08-02,89.65517241379311,26,29
397,2022-08-03,93.10344827586206,27,29
398,2022-08-04,86.20689655172413,25,29
399,2022-08-05,89.65517241379311,26,29
400,2022-08-08,89.65517241379311,26,29
401,2022-08-09,86.20689655172413,25,29
402,2022-08-10,96.55172413793103,28,29
403,2022-08-11,93.10344827586206,27,29
404,2022-08-12,96.55172413793103,28,29
405,2022-08-15,96.55172413793103,28,29
406,2022-08-16,96.55172413793103,28,29
407,2022-08-17,93.10344827586206,27,29
408,2022-08-18,93.10344827586206,27,29
409,2022-08-19,82.75862068965517,24,29
410,2022-08-22,41.37931034482759,12,29
411,2022-08-23,34.48275862068966,10,29
412,2022-08-24,41.37931034482759,12,29
413,2022-08-25,48.275862068965516,14,29
414,2022-08-26,24.137931034482758,7,29
415,2022-08-29,24.137931034482758,7,29
416,2022-08-30,10.344827586206897,3,29
417,2022-08-31,3.4482758620689653,1,29
418,2022-09-01,10.344827586206897,3,29
419,2022-09-02,3.4482758620689653,1,29
420,2022-09-05,3.4482758620689653,1,29
421,2022-09-06,3.4482758620689653,1,29
422,2022-09-07,20.689655172413794,6,29
423,2022-09-08,37.93103448275862,11,29
424,2022-09-09,51.724137931034484,15,29
425,2022-09-12,68.96551724137932,20,29
426,2022-09-13,13.793103448275861,4,29
427,2022-09-14,17.24137931034483,5,29
428,2022-09-15,20.689655172413794,6,29
429,2022-09-16,13.793103448275861,4,29
430,2022-09-19,20.689655172413794,6,29
431,2022-09-20,10.344827586206897,3,29
432,2022-09-21,10.344827586206897,3,29
433,2022-09-22,6.896551724137931,2,29
434,2022-09-23,6.896551724137931,2,29
435,2022-09-26,3.4482758620689653,1,29
436,2022-09-27,3.4482758620689653,1,29
437,2022-09-28,6.896551724137931,2,29
438,2022-09-29,6.896551724137931,2,29
439,2022-09-30,0.0,0,29
440,2022-10-03,3.4482758620689653,1,29
441,2022-10-04,41.37931034482759,12,29
442,2022-10-05,31.03448275862069,9,29
443,2022-10-06,17.24137931034483,5,29
444,2022-10-07,6.896551724137931,2,29
445,2022-10-10,6.896551724137931,2,29
446,2022-10-11,13.793103448275861,4,29
447,2022-10-12,10.344827586206897,3,29
448,2022-10-13,41.37931034482759,12,29
449,2022-10-14,27.586206896551722,8,29
450,2022-10-17,62.06896551724138,18,29
451,2022-10-18,72.41379310344827,21,29
452,2022-10-19,65.51724137931035,19,29
453,2022-10-20,48.275862068965516,14,29
454,2022-10-21,68.96551724137932,20,29
455,2022-10-24,68.96551724137932,20,29
456,2022-10-25,86.20689655172413,25,29
457,2022-10-26,72.41379310344827,21,29
458,2022-10-27,68.96551724137932,20,29
459,2022-10-28,79.3103448275862,23,29
460,2022-10-31,72.41379310344827,21,29
461,2022-11-01,72.41379310344827,21,29
462,2022-11-02,62.06896551724138,18,29
463,2022-11-03,55.172413793103445,16,29
464,2022-11-04,68.96551724137932,20,29
465,2022-11-07,75.86206896551724,22,29
466,2022-11-08,75.86206896551724,22,29
467,2022-11-09,68.96551724137932,20,29
468,2022-11-10,82.75862068965517,24,29
469,2022-11-11,93.10344827586206,27,29
470,2022-11-14,89.65517241379311,26,29
471,2022-11-15,89.65517241379311,26,29
472,2022-11-16,89.65517241379311,26,29
473,2022-11-17,82.75862068965517,24,29
474,2022-11-18,82.75862068965517,24,29
475,2022-11-21,82.75862068965517,24,29
476,2022-11-22,86.20689655172413,25,29
477,2022-11-23,89.65517241379311,26,29
478,2022-11-24,89.65517241379311,26,29
479,2022-11-25,86.20689655172413,25,29
480,2022-11-28,82.75862068965517,24,29
481,2022-11-29,86.20689655172413,25,29
482,2022-11-30,93.10344827586206,27,29
483,2022-12-01,93.10344827586206,27,29
484,2022-12-02,93.10344827586206,27,29
485,2022-12-05,72.41379310344827,21,29
486,2022-12-06,51.724137931034484,15,29
487,2022-12-07,37.93103448275862,11,29
488,2022-12-08,44.827586206896555,13,29
489,2022-12-09,37.93103448275862,11,29
490,2022-12-12,48.275862068965516,14,29
491,2022-12-13,62.06896551724138,18,29
492,2022-12-14,51.724137931034484,15,29
493,2022-12-15,41.37931034482759,12,29
494,2022-12-16,24.137931034482758,7,29
495,2022-12-19,10.344827586206897,3,29
496,2022-12-20,17.24137931034483,5,29
497,2022-12-21,34.48275862068966,10,29
498,2022-12-22,31.03448275862069,9,29
499,2022-12-23,34.48275862068966,10,29
500,2022-12-26,34.48275862068966,10,29
501,2022-12-27,37.93103448275862,11,29
502,2022-12-28,24.137931034482758,7,29
503,2022-12-29,34.48275862068966,10,29
504,2022-12-30,27.586206896551722,8,29
505,2023-01-02,27.586206896551722,8,29
506,2023-01-03,34.48275862068966,10,29
507,2023-01-04,55.172413793103445,16,29
508,2023-01-05,31.03448275862069,9,29
509,2023-01-06,55.172413793103445,16,29
510,2023-01-09,75.86206896551724,22,29
511,2023-01-10,75.86206896551724,22,29
512,2023-01-11,89.65517241379311,26,29
513,2023-01-12,86.20689655172413,25,29
514,2023-01-13,86.20689655172413,25,29
515,2023-01-16,86.20689655172413,25,29
516,2023-01-17,75.86206896551724,22,29
517,2023-01-18,62.06896551724138,18,29
518,2023-01-19,48.275862068965516,14,29
519,2023-01-20,58.620689655172406,17,29
520,2023-01-23,58.620689655172406,17,29
521,2023-01-24,62.06896551724138,18,29
522,2023-01-25,62.06896551724138,18,29
523,2023-01-26,65.51724137931035,19,29
524,2023-01-27,62.06896551724138,18,29
525,2023-01-30,48.275862068965516,14,29
526,2023-01-31,65.51724137931035,19,29
527,2023-02-01,79.3103448275862,23,29
528,2023-02-02,72.41379310344827,21,29
529,2023-02-03,58.620689655172406,17,29
530,2023-02-06,51.724137931034484,15,29
531,2023-02-07,55.172413793103445,16,29
532,2023-02-08,51.724137931034484,15,29
533,2023-02-09,44.827586206896555,13,29
534,2023-02-10,41.37931034482759,12,29
535,2023-02-13,51.724137931034484,15,29
536,2023-02-14,44.827586206896555,13,29
537,2023-02-15,55.172413793103445,16,29
538,2023-02-16,37.93103448275862,11,29
539,2023-02-17,37.93103448275862,11,29
540,2023-02-20,37.93103448275862,11,29
541,2023-02-21,20.689655172413794,6,29
542,2023-02-22,17.24137931034483,5,29
543,2023-02-23,13.793103448275861,4,29
544,2023-02-24,10.344827586206897,3,29
545,2023-02-27,6.896551724137931,2,29
546,2023-02-28,10.344827586206897,3,29
547,2023-03-01,10.344827586206897,3,29
548,2023-03-02,13.793103448275861,4,29
549,2023-03-03,20.689655172413794,6,29
550,2023-03-06,31.03448275862069,9,29
551,2023-03-07,17.24137931034483,5,29
552,2023-03-08,24.137931034482758,7,29
553,2023-03-09,10.344827586206897,3,29
554,2023-03-10,3.4482758620689653,1,29
555,2023-03-13,3.4482758620689653,1,29
556,2023-03-14,31.03448275862069,9,29
557,2023-03-15,34.48275862068966,10,29
558,2023-03-16,41.37931034482759,12,29
559,2023-03-17,37.93103448275862,11,29
560,2023-03-20,37.93103448275862,11,29
561,2023-03-21,41.37931034482759,12,29
562,2023-03-22,27.586206896551722,8,29
563,2023-03-23,27.586206896551722,8,29
564,2023-03-24,41.37931034482759,12,29
565,2023-03-27,37.93103448275862,11,29
566,2023-03-28,41.37931034482759,12,29
567,2023-03-29,51.724137931034484,15,29
568,2023-03-30,62.06896551724138,18,29
569,2023-03-31,75.86206896551724,22,29
570,2023-04-03,79.3103448275862,23,29
571,2023-04-04,68.96551724137932,20,29
572,2023-04-05,68.96551724137932,20,29
573,2023-04-06,72.41379310344827,21,29
574,2023-04-07,72.41379310344827,21,29
575,2023-04-10,79.3103448275862,23,29
576,2023-04-11,79.3103448275862,23,29
577,2023-04-12,72.41379310344827,21,29
578,2023-04-13,79.3103448275862,23,29
579,2023-04-14,82.75862068965517,24,29
580,2023-04-17,89.65517241379311,26,29
581,2023-04-18,89.65517241379311,26,29
582,2023-04-19,82.75862068965517,24,29
583,2023-04-20,79.3103448275862,23,29
584,2023-04-21,75.86206896551724,22,29
585,2023-04-24,75.86206896551724,22,29
586,2023-04-25,48.275862068965516,14,29
587,2023-04-26,37.93103448275862,11,29
588,2023-04-27,55.172413793103445,16,29
589,2023-04-28,62.06896551724138,18,29
590,2023-05-01,51.724137931034484,15,29
591,2023-05-02,34.48275862068966,10,29
592,2023-05-03,27.586206896551722,8,29
593,2023-05-04,34.48275862068966,10,29
594,2023-05-05,48.275862068965516,14,29
595,2023-05-08,51.724137931034484,15,29
596,2023-05-09,44.827586206896555,13,29
597,2023-05-10,48.275862068965516,14,29
598,2023-05-11,34.48275862068966,10,29
599,2023-05-12,41.37931034482759,12,29
600,2023-05-15,34.48275862068966,10,29
601,2023-05-16,31.03448275862069,9,29
602,2023-05-17,34.48275862068966,10,29
603,2023-05-18,44.827586206896555,13,29
604,2023-05-19,41.37931034482759,12,29
605,2023-05-22,44.827586206896555,13,29
606,2023-05-23,34.48275862068966,10,29
607,2023-05-24,31.03448275862069,9,29
608,2023-05-25,31.03448275862069,9,29
609,2023-05-26,34.48275862068966,10,29
610,2023-05-29,34.48275862068966,10,29
611,2023-05-30,34.48275862068966,10,29
612,2023-05-31,27.586206896551722,8,29
613,2023-06-01,37.93103448275862,11,29
614,2023-06-02,62.06896551724138,18,29
615,2023-06-05,55.172413793103445,16,29
616,2023-06-06,58.620689655172406,17,29
617,2023-06-07,75.86206896551724,22,29
618,2023-06-08,79.3103448275862,23,29
619,2023-06-09,68.96551724137932,20,29
620,2023-06-12,75.86206896551724,22,29
621,2023-06-13,86.20689655172413,25,29
622,2023-06-14,79.3103448275862,23,29
623,2023-06-15,93.10344827586206,27,29
624,2023-06-16,86.20689655172413,25,29
625,2023-06-19,86.20689655172413,25,29
626,2023-06-20,68.96551724137932,20,29
627,2023-06-21,68.96551724137932,20,29
628,2023-06-22,62.06896551724138,18,29
629,2023-06-23,41.37931034482759,12,29
630,2023-06-26,65.51724137931035,19,29
631,2023-06-27,58.620689655172406,17,29
632,2023-06-28,44.827586206896555,13,29
633,2023-06-29,48.275862068965516,14,29
634,2023-06-30,58.620689655172406,17,29
635,2023-07-03,86.20689655172413,25,29
636,2023-07-04,86.20689655172413,25,29
637,2023-07-05,75.86206896551724,22,29
638,2023-07-06,65.51724137931035,19,29
639,2023-07-07,48.275862068965516,14,29
640,2023-07-10,62.06896551724138,18,29
641,2023-07-11,75.86206896551724,22,29
642,2023-07-12,79.3103448275862,23,29
643,2023-07-13,89.65517241379311,26,29
644,2023-07-14,93.10344827586206,27,29
645,2023-07-17,86.20689655172413,25,29
646,2023-07-18,82.75862068965517,24,29
647,2023-07-19,89.65517241379311,26,29
648,2023-07-20,75.86206896551724,22,29
649,2023-07-21,72.41379310344827,21,29
650,2023-07-24,79.3103448275862,23,29
651,2023-07-25,79.3103448275862,23,29
652,2023-07-26,75.86206896551724,22,29
653,2023-07-27,72.41379310344827,21,29
654,2023-07-28,72.41379310344827,21,29
655,2023-07-31,72.41379310344827,21,29
656,2023-08-01,65.51724137931035,19,29
657,2023-08-02,44.827586206896555,13,29
658,2023-08-03,44.827586206896555,13,29
659,2023-08-04,41.37931034482759,12,29
660,2023-08-07,48.275862068965516,14,29
661,2023-08-08,34.48275862068966,10,29
662,2023-08-09,34.48275862068966,10,29
663,2023-08-10,31.03448275862069,9,29
664,2023-08-11,27.586206896551722,8,29
